indicator,geo,sector,period,available_at,value,availability_basis,source_url,retrieved_at
construction,ES,construction,2026-05-01,2026-09-19,108.7,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_copr_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=F,2026-09-19
construction,ES,construction,2026-06-01,2026-09-19,107.9,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_copr_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=F,2026-09-19
construction,ES,construction,2026-07-01,2026-09-19,107.5,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_copr_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=F,2026-09-19
retail,ES,retail,2024-01-01,2026-09-19,105.4,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-02-01,2026-09-19,105.5,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-03-01,2026-09-19,105.0,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-04-01,2026-09-19,106.1,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-05-01,2026-09-19,105.5,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-06-01,2026-09-19,105.3,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-07-01,2026-09-19,106.6,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-08-01,2026-09-19,107.0,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-09-01,2026-09-19,107.9,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-10-01,2026-09-19,108.1,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-11-01,2026-09-19,106.9,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2024-12-01,2026-09-19,109.3,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-01-01,2026-09-19,108.1,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-02-01,2026-09-19,109.6,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-03-01,2026-09-19,108.9,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-04-01,2026-09-19,110.8,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-05-01,2026-09-19,110.7,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-06-01,2026-09-19,111.8,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-07-01,2026-09-19,111.9,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-08-01,2026-09-19,111.9,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-09-01,2026-09-19,112.3,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-10-01,2026-09-19,112.3,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-11-01,2026-09-19,113.3,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2025-12-01,2026-09-19,112.2,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2026-01-01,2026-09-19,112.1,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2026-02-01,2026-09-19,112.0,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2026-03-01,2026-09-19,113.2,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2026-04-01,2026-09-19,111.5,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2026-05-01,2026-09-19,112.1,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2026-06-01,2026-09-19,112.5,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
retail,ES,retail,2026-07-01,2026-09-19,111.5,retrieval_only_latest_revision,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/sts_trtu_m?lang=EN&geo=ES&sinceTimePeriod=2024-01&untilTimePeriod=2026-08&s_adj=SCA&unit=I21&nace_r2=G47&indic_bt=VOL_SLS,2026-09-19
