indicator,geo,sector,period,available_at,value,availability_basis,source_url,retrieved_at
unemployment,ES,*,2024-09-01,2024-11-15,11.1,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2024-10-01,2024-12-16,10.9,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2024-11-01,2025-01-15,10.8,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2024-12-01,2025-02-15,10.8,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-01-01,2025-03-18,10.8,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-02-01,2025-04-15,10.8,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-03-01,2025-05-16,10.8,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-04-01,2025-06-15,10.6,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-05-01,2025-07-16,10.6,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-06-01,2025-08-15,10.5,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-07-01,2025-09-15,10.6,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-08-01,2025-10-16,10.5,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-09-01,2025-11-15,10.4,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-10-01,2025-12-16,10.2,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-11-01,2026-01-15,10.1,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2025-12-01,2026-02-15,10.2,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2026-01-01,2026-03-18,10.3,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2026-02-01,2026-04-15,10.3,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2026-03-01,2026-05-16,10.3,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2026-04-01,2026-06-15,10.2,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2026-05-01,2026-07-16,10.2,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2026-06-01,2026-08-15,10.1,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
unemployment,ES,*,2026-07-01,2026-09-15,10.0,assumed_lag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_m?geo=ES&s_adj=SA&sex=T&age=TOTAL&unit=PC_ACT&lang=EN&sinceTimePeriod=2024-01&untilTimePeriod=2026-08,2026-09-19
